,url,name,size,prize
20,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-neutral-grey-hyper-crimson-555088-018'],['\n                        Air Jordan 1 Retro High OG                                                “Neutral Grey/Hyper Crimson”                     '],"['Choose your size (U.S.)', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11*', '11.5', '12', '12.5*', '13*', '14*', '15*', '4', '4.5', '5', '5.5', '6', '6.5', '16', '17', '18']","['', '\n$409.00\n', '\n$460.00\n', '\n$349.00\n', '\n$325.00\n', '\n$265.00\n', '\n$260.00\n', '\n$219.00\n', '\n$185.00\n', '\n$170.00\n', '\n$190.00\n', '\n$180.00\n', '\n$169.00\n', '\n$155.00\n', '\n$159.00\n', '\n$159.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
21,['https://www.stadiumgoods.com/air-jordan-1-mid-black-gold-patent-leather-852542-007'],['\nAir Jordan 1 Mid SE “Black Gold Patent Leather” '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9', '10', '10.5', '11', '11.5', '12', '12.5', '13', '4', '4.5', '5', '5.5', '6', '6.5', '7', '9.5', '14', '15', '16', '17', '18']","['', '\n$345.00\n', '\n$345.00\n', '\n$325.00\n', '\n$320.00\n', '\n$220.00\n', '\n$170.00\n', '\n$165.00\n', '\n$175.00\n', '\n$135.00\n', '\n$179.00\n', '\n$125.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
22,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-271466'],['\n                        Air Jordan 1 Retro High OG                                                “Shadow”                     '],"['Choose your size (U.S.)', '4.5', '5*', '6', '6.5*', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5*', '11', '11.5', '12', '12.5', '13', '14', '15', '16*', '17', '18', '3', '3.5', '4', '5.5', '13.5']","['', '\n$370.00\n', '\n$300.00\n', '\n$370.00\n', '\n$279.00\n', '\n$419.00\n', '\n$419.00\n', '\n$419.00\n', '\n$349.00\n', '\n$370.00\n', '\n$370.00\n', '\n$310.00\n', '\n$345.00\n', '\n$370.00\n', '\n$279.00\n', '\n$250.00\n', '\n$279.00\n', '\n$250.00\n', '\n$229.00\n', '\n$235.00\n', '\n$230.00\n', '\n$279.00\n', '\n$255.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
23,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-crimson-tint-555088-081'],['\nAir Jordan 1 Retro High OG “Crimson Tint” '],"['Choose your size (U.S.)', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14*', '15', '16', '17', '18*', '4', '4.5', '5', '5.5', '6', '6.5']","['', '\n$279.00\n', '\n$255.00\n', '\n$240.00\n', '\n$245.00\n', '\n$245.00\n', '\n$229.00\n', '\n$205.00\n', '\n$195.00\n', '\n$195.00\n', '\n$175.00\n', '\n$185.00\n', '\n$185.00\n', '\n$169.00\n', '\n$185.00\n', '\n$175.00\n', '\n$279.00\n', '\n$185.00\n', '\n$115.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
24,['https://www.stadiumgoods.com/air-jordan-1-sb-retro-high-og-nyc-to-paris-light-bone-cd6578-006'],['\n                        Air Jordan 1 SB Retro High OG                                                “NYC to Paris”                     '],"['Choose your size (U.S.)', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5*', '11', '11.5', '12', '13', '14', '4', '4.5', '5', '5.5', '6', '6.5', '12.5', '15', '16', '17', '18']","['', '\n$489.00\n', '\n$489.00\n', '\n$440.00\n', '\n$455.00\n', '\n$395.00\n', '\n$349.00\n', '\n$255.00\n', '\n$205.00\n', '\n$235.00\n', '\n$205.00\n', '\n$195.00\n', '\n$195.00\n', '\n$165.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
25,['https://www.stadiumgoods.com/air-jordan-1-mid-shattered-backboard-554724-058'],['\nAir Jordan 1 Mid “Shattered Backboard” '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13', '15', '4', '4.5', '5', '5.5', '6', '6.5', '7', '12.5', '14', '16', '17', '18']","['', '\n$250.00\n', '\n$229.00\n', '\n$185.00\n', '\n$180.00\n', '\n$159.00\n', '\n$120.00\n', '\n$125.00\n', '\n$135.00\n', '\n$130.00\n', '\n$130.00\n', '\n$149.00\n', '\n$165.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
26,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-sports-illustrated-555088-015'],['\nAir Jordan 1 Retro High OG “Sports Illustrated A Star Is Born” '],"['Choose your size (U.S.)', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13*', '14*', '15', '16', '4', '4.5', '5', '5.5', '6', '6.5', '17', '18']","['', '\n$559.00\n', '\n$465.00\n', '\n$279.00\n', '\n$279.00\n', '\n$265.00\n', '\n$245.00\n', '\n$235.00\n', '\n$190.00\n', '\n$175.00\n', '\n$165.00\n', '\n$159.00\n', '\n$165.00\n', '\n$125.00\n', '\n$115.00\n', '\n$169.00\n', '\n$209.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
27,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-050-black-dark-grey-black'],['\n                        Air Jordan 1 MID                                                                    '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9*', '9.5*', '10*', '10.5', '11', '11.5', '12', '13', '7', '12.5', '13.5', '14', '15']","['', '\n$140.00\n', '\n$115.00\n', '\n$115.00\n', '\n$115.00\n', '\n$129.00\n', '\n$85.00\n', '\n$90.00\n', '\n$100.00\n', '\n$100.00\n', '\n$99.00\n', '\n$99.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
28,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-554725-125-white-university-red-black'],['\n                        Air Jordan 1 Mid (GS)                                                “Multicolor”                     '],"['Choose your size (U.S.)', '4Y', '4.5Y', '5Y', '5.5Y', '6Y', '7Y', '3.5Y', '6.5Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$140.00\n', '\n$170.00\n', '\n$185.00\n', '\n$165.00\n', '\n$159.00\n', '\n$209.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
29,['https://www.stadiumgoods.com/air-jordan-1-low-gold-toe-cq94478-700'],['\n                        Air Jordan 1 Low                                                “Gold Toe”                     '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '4', '4.5', '5', '5.5', '6', '6.5', '7', '14', '15', '16', '17', '18']","['', '\n$129.00\n', '\n$145.00\n', '\n$129.00\n', '\n$115.00\n', '\n$110.00\n', '\n$100.00\n', '\n$99.00\n', '\n$115.00\n', '\n$119.00\n', '\n$129.00\n', '\n$100.00\n', '\n$109.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
